Image,Segment,Parameters,IoU
test2.jpeg,all,"{'K': 5, 'RADIUS': 74, 'TAU': 1.25, 'N_SUPERPIXELS': 290, 'N_KEYPOINTS': 4000, 'SIGMA': 4, 'W': 11, 'ALPHA': 1.0, 'ksize': 7, 'clipLimit': 3.0, 'tileGridSize': (8, 8), 'D': 7, 'GAMMA': 0.6, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 50, 'sigma_space': 100}",0.058003904835971384
ALL_IMAGES,,"{'K': 5, 'RADIUS': 74, 'TAU': 1.25, 'N_SUPERPIXELS': 290, 'N_KEYPOINTS': 4000, 'SIGMA': 4, 'W': 11, 'ALPHA': 1.0, 'ksize': 7, 'clipLimit': 3.0, 'tileGridSize': (8, 8), 'D': 7, 'GAMMA': 0.6, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 50, 'sigma_space': 100}",nan
DSC_0111 2023-10-02 13_42_04.JPG,0,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.3489796837695392
DSC_0111 2023-10-02 13_42_04.JPG,1,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.6380601313212764
DSC_0111 2023-10-02 13_42_04.JPG,2,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.26922359437376414
DSC_0111 2023-10-02 13_42_04.JPG,all,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.4187544698215266
DSC_0562 2023-10-02 21_20_57.JPG,0,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.13908071582386575
DSC_0562 2023-10-02 21_20_57.JPG,1,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.21837841479435444
DSC_0562 2023-10-02 21_20_57.JPG,2,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.21837539626412214
DSC_0562 2023-10-02 21_20_57.JPG,3,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.15570992476504097
DSC_0562 2023-10-02 21_20_57.JPG,4,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.10022328243572813
DSC_0562 2023-10-02 21_20_57.JPG,all,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.1663535468166223
DSC_0798 2023-10-05 12_04_19.JPG,0,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.2381799318215503
DSC_0798 2023-10-05 12_04_19.JPG,1,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.1050644592969602
DSC_0798 2023-10-05 12_04_19.JPG,2,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.09218698921216084
DSC_0798 2023-10-05 12_04_19.JPG,all,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.14514379344355713
DSC_2229 2024-02-02 19_51_19.JPG,0,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.11140836995987005
DSC_2229 2024-02-02 19_51_19.JPG,1,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.16452931883653935
DSC_2229 2024-02-02 19_51_19.JPG,2,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.44257070774133583
DSC_2229 2024-02-02 19_51_19.JPG,3,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.12497591058007324
DSC_2229 2024-02-02 19_51_19.JPG,4,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.3048308430750174
DSC_2229 2024-02-02 19_51_19.JPG,all,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.22966303003856714
DSC_2247 2024-02-02 20_04_35.JPG,0,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.20321973656700815
DSC_2247 2024-02-02 20_04_35.JPG,1,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.6250829310699824
DSC_2247 2024-02-02 20_04_35.JPG,2,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.2452449567723343
DSC_2247 2024-02-02 20_04_35.JPG,3,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.21431491170699804
DSC_2247 2024-02-02 20_04_35.JPG,all,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.3219656340290807
DSC_2307 2024-02-04 10_28_28.JPG,0,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.11731787819813655
DSC_2307 2024-02-04 10_28_28.JPG,1,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.1748459061147013
DSC_2307 2024-02-04 10_28_28.JPG,2,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.062087685051935654
DSC_2307 2024-02-04 10_28_28.JPG,3,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.04398768458863105
DSC_2307 2024-02-04 10_28_28.JPG,all,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.09955978848835113
DSC_2967 2024-01-31 19_38_10.JPG,0,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.2765724537424171
DSC_2967 2024-01-31 19_38_10.JPG,1,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.32124589967795647
DSC_2967 2024-01-31 19_38_10.JPG,all,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.2989091767101868
Parion1.png,0,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.327678682799052
Parion1.png,1,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.0389332626717644
Parion1.png,2,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.3871300402186243
Parion1.png,3,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.1354044548651817
Parion1.png,4,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.22190918130593304
Parion1.png,all,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.22221112437211107
Parion2.png,0,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.38098974680895586
Parion2.png,1,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.00011599197998309831
Parion2.png,2,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.2049075473892313
Parion2.png,3,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.09603538145632602
Parion2.png,4,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0
Parion2.png,all,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.13640973352689928
Parion3.png,0,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.38139288875456057
Parion3.png,1,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.1941341452543082
Parion3.png,2,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.16850705238547903
Parion3.png,3,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.16290965570799895
Parion3.png,4,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.07499365294839977
Parion3.png,all,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.1963874790101493
test.jpeg,0,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.2585594315245478
test.jpeg,1,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.38691945254655596
test.jpeg,2,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.38073842547372533
test.jpeg,all,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.342072436514943
test2.jpeg,0,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.13650379076431965
test2.jpeg,1,"{'K': 7, 'RADIUS': 56, 'TAU': 1.5, 'N_SUPERPIXELS': 220, 'N_KEYPOINTS': 8000, 'SIGMA': 2, 'W': 9, 'ALPHA': 1.0, 'ksize': 3, 'clipLimit': 3.0, 'tileGridSize': (16, 16), 'D': 3, 'GAMMA': 0.8, 'COMPACTNESS': 23, 'keypoints_detection_method': 'SIFT', 'sigma_color': 100, 'sigma_space': 100}",0.1824059739550132
